Site	Date	Word	Count
cnn.com	2013-11-04 11:00	k-pop	2
cnn.com	2013-11-04 11:00	istanbul	2
cnn.com	2013-11-04 11:00	indian	2
cnn.com	2013-11-04 11:00	ikrima	2
cnn.com	2013-11-04 11:00	house	2
cnn.com	2013-11-04 11:00	hotels	2
cnn.com	2013-11-04 11:00	hospitalized	2
cnn.com	2013-11-04 11:00	holocaust	2
cnn.com	2013-11-04 11:00	hercules	2
cnn.com	2013-11-04 11:00	group	2
cnn.com	2013-11-04 11:00	graphene	2
cnn.com	2013-11-04 11:00	graffiti	2
cnn.com	2013-11-04 11:00	golf	2
cnn.com	2013-11-04 11:00	gmt	2
cnn.com	2013-11-04 11:00	gmo	2
cnn.com	2013-11-04 11:00	girl	2
cnn.com	2013-11-04 11:00	ghana	2
cnn.com	2013-11-04 11:00	german	2
cnn.com	2013-11-04 11:00	full	2
cnn.com	2013-11-04 11:00	ftse	2
cnn.com	2013-11-04 11:00	french	2
cnn.com	2013-11-04 11:00	fight	2
cnn.com	2013-11-04 11:00	featured	2
cnn.com	2013-11-04 11:00	etna	2
cnn.com	2013-11-04 11:00	espanol	2
cnn.com	2013-11-04 11:00	escapes	2
cnn.com	2013-11-04 11:00	entertainment	2
cnn.com	2013-11-04 11:00	eid	2
cnn.com	2013-11-04 11:00	eagle	2
cnn.com	2013-11-04 11:00	dying	2
cnn.com	2013-11-04 11:00	drones	2
cnn.com	2013-11-04 11:00	digital	2
cnn.com	2013-11-04 11:00	defendants	2
cnn.com	2013-11-04 11:00	decapitation	2
cnn.com	2013-11-04 11:00	dax	2
cnn.com	2013-11-04 11:00	dar	2
cnn.com	2013-11-04 11:00	cutting	2
cnn.com	2013-11-04 11:00	collide	2
cnn.com	2013-11-04 11:00	cnni	2
cnn.com	2013-11-04 11:00	civil unrest	2
cnn.com	2013-11-04 11:00	civil	2
cnn.com	2013-11-04 11:00	cirque	2
cnn.com	2013-11-04 11:00	cia	2
cnn.com	2013-11-04 11:00	children	2
cnn.com	2013-11-04 11:00	chief	2
cnn.com	2013-11-04 11:00	chicks	2
cnn.com	2013-11-04 11:00	chicago	2
cnn.com	2013-11-04 11:00	chanting	2
cnn.com	2013-11-04 11:00	ceos	2
cnn.com	2013-11-04 11:00	celebrity	2
cnn.com	2013-11-04 11:00	celebrating	2
cnn.com	2013-11-04 11:00	captivity	2
cnn.com	2013-11-04 11:00	cac	2
cnn.com	2013-11-04 11:00	buyer	2
cnn.com	2013-11-04 11:00	business world	2
cnn.com	2013-11-04 11:00	burned	2
cnn.com	2013-11-04 11:00	bring	2
cnn.com	2013-11-04 11:00	bolivia	2
cnn.com	2013-11-04 11:00	bionic	2
cnn.com	2013-11-04 11:00	better	2
cnn.com	2013-11-04 11:00	beats	2
cnn.com	2013-11-04 11:00	banksy	2
cnn.com	2013-11-04 11:00	baku	2
cnn.com	2013-11-04 11:00	baby pandas	2
cnn.com	2013-11-04 11:00	baby	2
cnn.com	2013-11-04 11:00	aviation	2
cnn.com	2013-11-04 11:00	asx	2
cnn.com	2013-11-04 11:00	artist	2
cnn.com	2013-11-04 11:00	archaeologists	2
cnn.com	2013-11-04 11:00	arabic	2
cnn.com	2013-11-04 11:00	amazing	2
cnn.com	2013-11-04 11:00	alshabaab	2
cnn.com	2013-11-04 11:00	alligator	2
cnn.com	2013-11-04 11:00	al-shabaab	2
cnn.com	2013-11-04 11:00	airshows	2
cnn.com	2013-11-04 11:00	air	2
cnn.com	2013-11-04 11:00	advertise	2
cnn.com	2013-11-06 8:33	video	15
cnn.com	2013-11-06 8:33	world	9
cnn.com	2013-11-06 8:33	u.s.	9
cnn.com	2013-11-06 8:33	egypt	9
cnn.com	2013-11-06 8:33	china	8
cnn.com	2013-11-06 8:33	asia	8
cnn.com	2013-11-06 8:33	google	7
cnn.com	2013-11-06 8:33	christie	7
cnn.com	2013-11-06 8:33	twitter	6
cnn.com	2013-11-06 8:33	tv	6
cnn.com	2013-11-06 8:33	dubai	6
cnn.com	2013-11-06 8:33	closed	6
cnn.com	2013-11-06 8:33	best	6
cnn.com	2013-11-06 8:33	beijing	6
cnn.com	2013-11-06 8:33	york	5
cnn.com	2013-11-06 8:33	travel	5
cnn.com	2013-11-06 8:33	peace	5
cnn.com	2013-11-06 8:33	india	5
cnn.com	2013-11-06 8:33	uk	4
cnn.com	2013-11-06 8:33	tennis	4
cnn.com	2013-11-06 8:33	syria	4
cnn.com	2013-11-06 8:33	oldest	4
cnn.com	2013-11-06 8:33	nfl	4
cnn.com	2013-11-06 8:33	loading	4
cnn.com	2013-11-06 8:33	landslide	4
cnn.com	2013-11-06 8:33	kenya	4
cnn.com	2013-11-06 8:33	ireport	4
cnn.com	2013-11-06 8:33	ford	4
cnn.com	2013-11-06 8:33	federer	4
cnn.com	2013-11-06 8:33	facebook	4
cnn.com	2013-11-06 8:33	europe	4
cnn.com	2013-11-06 8:33	djokovic	4
cnn.com	2013-11-06 8:33	crack	4
cnn.com	2013-11-06 8:33	business	4
cnn.com	2013-11-06 8:33	america	4
cnn.com	2013-11-06 8:33	watch	3
cnn.com	2013-11-06 8:33	things	3
cnn.com	2013-11-06 8:33	suspect	3
cnn.com	2013-11-06 8:33	stunning	3
cnn.com	2013-11-06 8:33	sport	3
cnn.com	2013-11-06 8:33	schmidt	3
cnn.com	2013-11-06 8:33	rocky	3
cnn.com	2013-11-06 8:33	prize	3
cnn.com	2013-11-06 8:33	pot	3
cnn.com	2013-11-06 8:33	police	3
cnn.com	2013-11-06 8:33	path	3
cnn.com	2013-11-06 8:33	party	3
cnn.com	2013-11-06 8:33	obama	3
cnn.com	2013-11-06 8:33	november	3
cnn.com	2013-11-06 8:33	nobel	3
cnn.com	2013-11-06 8:33	news	3
cnn.com	2013-11-06 8:33	motorsport	3
cnn.com	2013-11-06 8:33	money	3
cnn.com	2013-11-06 8:33	mexico	3
cnn.com	2013-11-06 8:33	mayor	3
cnn.com	2013-11-06 8:33	mars	3
cnn.com	2013-11-06 8:33	marathon	3
cnn.com	2013-11-06 8:33	live	3
cnn.com	2013-11-06 8:33	kofi	3
cnn.com	2013-11-06 8:33	jellyfish	3
cnn.com	2013-11-06 8:33	hotel	3
cnn.com	2013-11-06 8:33	haunted	3
cnn.com	2013-11-06 8:33	girl	3
cnn.com	2013-11-06 8:33	germany	3
cnn.com	2013-11-06 8:33	full	3
cnn.com	2013-11-06 8:33	edition	3
cnn.com	2013-11-06 8:33	drugs	3
cnn.com	2013-11-06 8:33	dolphins	3
cnn.com	2013-11-06 8:33	contact	3
cnn.com	2013-11-06 8:33	congo	3
cnn.com	2013-11-06 8:33	colorado	3
cnn.com	2013-11-06 8:33	bullying	3
cnn.com	2013-11-06 8:33	annan	3
cnn.com	2013-11-06 8:33	airline	3
cnn.com	2013-11-06 8:33	africa	3
cnn.com	2013-11-06 8:33	zombie	2
cnn.com	2013-11-06 8:33	youtube	2
cnn.com	2013-11-06 8:33	yorkshire	2
cnn.com	2013-11-06 8:33	yanked	2
cnn.com	2013-11-06 8:33	xinhua	2
cnn.com	2013-11-06 8:33	woman	2
cnn.com	2013-11-06 8:33	wine	2
cnn.com	2013-11-06 8:33	win	2
cnn.com	2013-11-06 8:33	westgate	2
cnn.com	2013-11-06 8:33	weather	2
cnn.com	2013-11-06 8:33	wants	2
cnn.com	2013-11-06 8:33	voting	2
cnn.com	2013-11-06 8:33	vote	2
cnn.com	2013-11-06 8:33	vettel	2
cnn.com	2013-11-06 8:33	urban	2
cnn.com	2013-11-06 8:33	updated	2
cnn.com	2013-11-06 8:33	u.s. africa asia europe	2
cnn.com	2013-11-06 8:33	tv px.gif	2
cnn.com	2013-11-06 8:33	trials	2
cnn.com	2013-11-06 8:33	tools	2
cnn.com	2013-11-06 8:33	tires	2
cnn.com	2013-11-06 8:33	terror	2
cnn.com	2013-11-06 8:33	tech	2
cnn.com	2013-11-06 8:33	tax	2
cnn.com	2013-11-06 8:33	taking	2
cnn.com	2013-11-06 8:33	stories	2
cnn.com	2013-11-06 8:33	stop	2
cnn.com	2013-11-06 8:33	stone	2
cnn.com	2013-11-06 8:33	stallone	2
cnn.com	2013-11-06 8:33	spying	2
cnn.com	2013-11-06 8:33	spy	2
cnn.com	2013-11-06 8:33	sport entertainment tech travel	2
cnn.com	2013-11-06 8:33	sochi	2
cnn.com	2013-11-06 8:33	snowden	2
cnn.com	2013-11-06 8:33	smoked	2
cnn.com	2013-11-06 8:33	slips	2
cnn.com	2013-11-06 8:33	sign	2
cnn.com	2013-11-06 8:33	service	2
cnn.com	2013-11-06 8:33	seoul	2
cnn.com	2013-11-06 8:33	secrets	2
cnn.com	2013-11-06 8:33	schmidt google	2
cnn.com	2013-11-06 8:33	salaam	2
cnn.com	2013-11-06 8:33	risks	2
cnn.com	2013-11-06 8:33	rihanna	2
cnn.com	2013-11-06 8:33	results	2
cnn.com	2013-11-06 8:33	restaurants	2
cnn.com	2013-11-06 8:33	restaurant	2
cnn.com	2013-11-06 8:33	refresh	2
cnn.com	2013-11-06 8:33	record	2
cnn.com	2013-11-06 8:33	reacts	2
cnn.com	2013-11-06 8:33	quest	2
cnn.com	2013-11-06 8:33	qaeda	2
cnn.com	2013-11-06 8:33	proper path	2
cnn.com	2013-11-06 8:33	proper	2
cnn.com	2013-11-06 8:33	promise	2
cnn.com	2013-11-06 8:33	programs	2
cnn.com	2013-11-06 8:33	prize money	2
cnn.com	2013-11-06 8:33	privacy	2
cnn.com	2013-11-06 8:33	presidential	2
cnn.com	2013-11-06 8:33	popular	2
cnn.com	2013-11-06 8:33	polls	2
cnn.com	2013-11-06 8:33	plugins	2
cnn.com	2013-11-06 8:33	plane	2
cnn.com	2013-11-06 8:33	places	2
cnn.com	2013-11-06 8:33	pirelli	2
cnn.com	2013-11-06 8:33	package	2
cnn.com	2013-11-06 8:33	outrageous	2
cnn.com	2013-11-06 8:33	opens	2
cnn.com	2013-11-06 8:33	online	2
cnn.com	2013-11-06 8:33	offices	2
cnn.com	2013-11-06 8:33	nsa	2
cnn.com	2013-11-06 8:33	nikkei	2
cnn.com	2013-11-06 8:33	near	2
cnn.com	2013-11-06 8:33	nazis	2
cnn.com	2013-11-06 8:33	nasdaq	2
cnn.com	2013-11-06 8:33	named	2
cnn.com	2013-11-06 8:33	movie	2
cnn.com	2013-11-06 8:33	mission	2
cnn.com	2013-11-06 8:33	mini	2
cnn.com	2013-11-06 8:33	middle	2
cnn.com	2013-11-06 8:33	mexican	2
cnn.com	2013-11-06 8:33	melbourne	2
cnn.com	2013-11-06 8:33	masterpieces	2
cnn.com	2013-11-06 8:33	markets	2
cnn.com	2013-11-06 8:33	madison	2
cnn.com	2013-11-06 8:33	london	2
cnn.com	2013-11-06 8:33	life	2
cnn.com	2013-11-06 8:33	license	2
cnn.com	2013-11-06 8:33	lgbt	2
cnn.com	2013-11-06 8:33	laureate	2
cnn.com	2013-11-06 8:33	latin	2
cnn.com	2013-11-06 8:33	latest	2
cnn.com	2013-11-06 8:33	lamborghini	2
cnn.com	2013-11-06 8:33	korea	2
cnn.com	2013-11-06 8:33	kofi annan stop	2
cnn.com	2013-11-06 8:33	jfk	2
cnn.com	2013-11-06 8:33	israeli	2
cnn.com	2013-11-06 8:33	ipo	2
cnn.com	2013-11-06 8:33	house	2
cnn.com	2013-11-06 8:33	hotels	2
cnn.com	2013-11-06 8:33	horse	2
cnn.com	2013-11-06 8:33	hijacker	2
cnn.com	2013-11-06 8:33	hercules	2
cnn.com	2013-11-06 8:33	halloween	2
cnn.com	2013-11-06 8:33	guide	2
cnn.com	2013-11-06 8:33	graphene	2
cnn.com	2013-11-06 8:33	gmt	2
cnn.com	2013-11-06 8:33	gives	2
cnn.com	2013-11-06 8:33	giant	2
cnn.com	2013-11-06 8:33	future	2
cnn.com	2013-11-06 8:33	ftse	2
cnn.com	2013-11-06 8:33	former	2
cnn.com	2013-11-06 8:33	fight	2
cnn.com	2013-11-06 8:33	female	2
cnn.com	2013-11-06 8:33	feingold	2
cnn.com	2013-11-06 8:33	featured	2
cnn.com	2013-11-06 8:33	fake	2
cnn.com	2013-11-06 8:33	explosions	2
cnn.com	2013-11-06 8:33	experts	2
cnn.com	2013-11-06 8:33	exotic	2
cnn.com	2013-11-06 8:33	exit	2
cnn.com	2013-11-06 8:33	eurozone	2
cnn.com	2013-11-06 8:33	etna	2
cnn.com	2013-11-06 8:33	espanol	2
cnn.com	2013-11-06 8:33	entertainment	2
cnn.com	2013-11-06 8:33	east	2
cnn.com	2013-11-06 8:33	digital	2
cnn.com	2013-11-06 8:33	defends	2
cnn.com	2013-11-06 8:33	deadly	2
cnn.com	2013-11-06 8:33	dax	2
cnn.com	2013-11-06 8:33	daughter	2
cnn.com	2013-11-06 8:33	dar	2
cnn.com	2013-11-06 8:33	cyber	2
cnn.com	2013-11-06 8:33	crime	2
cnn.com	2013-11-06 8:33	counterfeits	2
cnn.com	2013-11-06 8:33	concaine	2
cnn.com	2013-11-06 8:33	communist	2
cnn.com	2013-11-06 8:33	cnni	2
cnn.com	2013-11-06 8:33	city	2
cnn.com	2013-11-06 8:33	chris	2
cnn.com	2013-11-06 8:33	chart	2
cnn.com	2013-11-06 8:33	chaos	2
cnn.com	2013-11-06 8:33	cannot	2
cnn.com	2013-11-06 8:33	cac	2
cnn.com	2013-11-06 8:33	business world	2
cnn.com	2013-11-06 8:33	burqa slips	2
cnn.com	2013-11-06 8:33	burqa	2
cnn.com	2013-11-06 8:33	boasts	2
cnn.com	2013-11-06 8:33	blackberry	2
cnn.com	2013-11-06 8:33	bionic	2
cnn.com	2013-11-06 8:33	big	2
cnn.com	2013-11-06 8:33	bezos	2
cnn.com	2013-11-06 8:33	beats	2
cnn.com	2013-11-06 8:33	bayern	2
cnn.com	2013-11-06 8:33	bangladesh	2
cnn.com	2013-11-06 8:33	athens	2
cnn.com	2013-11-06 8:33	asx	2
cnn.com	2013-11-06 8:33	asias	2
cnn.com	2013-11-06 8:33	argentina	2
cnn.com	2013-11-06 8:33	arabic	2
cnn.com	2013-11-06 8:33	apple	2
cnn.com	2013-11-06 8:33	amazon	2
cnn.com	2013-11-06 8:33	amanpour	2
cnn.com	2013-11-06 8:33	afraid	2
cnn.com	2013-11-06 8:33	advertise	2
cnn.com	2013-11-06 8:33	-. -.	2
